"Kod";"Nazwa";"Wyszczególnienie";"Kategorie";"Rok";"Wartosc";"Jednostka miary";"Atrybut"
0000000;"POLSKA";"stopień wykorzystania pokoi";"kategorii *";"2019";54.0;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"kategorii *";"2020";34.4;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"kategorii *";"2021";42.4;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"kategorii *";"2022";54.7;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2002";24.60;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2003";24.70;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2004";27.07;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2005";32.63;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2006";34.44;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2007";34.28;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2008";31.43;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2009";30.94;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2010";29.23;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2011";32.8;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2012";33.1;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2013";33.7;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2014";32.6;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2015";32.3;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2016";36.9;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2017";39.0;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2018";43.5;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2019";44.5;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2020";28.6;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2021";34.7;"%";""
0000000;"POLSKA";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2022";46.4;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2002";26.90;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2003";29.90;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2004";34.06;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2005";37.12;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2006";37.97;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2007";38.65;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2008";35.42;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2009";31.68;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2010";31.51;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2011";32.1;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2012";31.8;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2013";33.1;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2014";32.8;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2015";35.1;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2016";39.0;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2017";39.8;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2018";42.9;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2019";44.6;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2020";28.3;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2021";32.5;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2022";41.8;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2002";0.00;"%";"x"
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2003";0.00;"%";"x"
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2004";0.00;"%";"x"
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2005";31.77;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2006";41.93;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2007";43.46;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2008";40.67;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2009";35.95;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2010";42.75;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2011";44.2;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2012";44.5;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2013";44.8;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2014";41.9;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2015";49.3;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2016";54.8;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2017";50.4;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2018";49.2;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2019";49.9;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2020";33.6;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2021";35.9;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2022";46.4;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2002";28.50;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2003";33.30;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2004";35.74;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2005";40.67;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2006";42.80;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2007";45.50;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2008";40.77;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2009";34.61;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2010";36.78;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2011";38.1;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2012";34.7;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2013";33.6;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2014";31.6;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2015";33.4;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2016";38.2;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2017";38.4;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2018";42.6;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2019";45.5;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2020";29.5;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2021";34.9;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2022";45.6;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2002";28.70;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2003";30.50;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2004";35.74;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2005";38.68;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2006";38.47;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2007";38.54;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2008";34.48;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2009";30.91;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2010";29.90;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2011";31.0;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2012";31.7;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2013";33.4;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2014";33.0;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2015";34.4;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2016";38.0;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2017";39.0;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2018";42.4;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2019";42.9;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2020";27.1;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2021";30.3;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2022";38.3;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2002";26.00;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2003";30.40;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2004";37.16;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2005";35.98;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2006";35.74;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2007";35.93;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2008";34.26;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2009";32.78;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2010";29.48;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2011";28.1;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2012";26.5;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2013";29.2;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2014";30.8;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2015";35.4;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2016";38.4;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2017";38.3;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2018";39.6;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2019";43.9;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2020";28.3;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2021";30.9;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2022";39.7;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2002";28.30;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2003";28.50;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2004";31.23;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2005";31.80;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2006";32.71;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2007";34.41;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2008";32.55;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2009";27.72;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2010";26.43;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2011";31.3;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2012";29.0;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2013";29.1;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2014";34.1;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2015";37.3;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2016";41.7;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2017";45.7;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2018";49.0;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2019";53.2;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2020";28.9;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2021";38.4;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2022";45.6;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2002";20.40;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2003";22.20;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2004";18.01;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2005";20.59;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2006";30.63;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2007";30.56;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2008";28.06;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2009";24.15;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2010";28.70;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2011";25.8;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2012";25.2;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2013";31.5;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2014";33.8;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2015";36.1;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2016";33.1;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2017";40.7;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2018";42.2;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2019";41.1;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2020";25.3;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2021";30.0;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2022";42.4;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2002";32.60;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2003";35.60;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2004";42.25;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2005";46.67;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2006";48.37;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2007";50.22;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2008";47.03;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2009";40.63;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2010";39.51;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2011";40.6;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2012";40.1;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2013";41.0;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2014";41.4;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2015";43.4;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2016";48.9;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2017";48.6;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2018";51.5;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2019";54.1;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2020";33.0;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2021";38.2;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"ogółem";"2022";49.3;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2002";0.00;"%";"x"
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2003";0.00;"%";"x"
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2004";0.00;"%";"x"
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2005";50.88;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2006";62.65;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2007";69.37;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2008";63.61;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2009";54.13;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2010";56.33;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2011";57.6;"%";""
0200000;"DOLNOŚLĄSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2012";60.3;"%";""
